Aufgaben Daten
=====================================================================
Aufgabe: Aufgabe 1
System start time:  13:17:51
System start date:  13-05-2026
Datum: 13-05-2026
Uhrzeit Aufgaben Abschlus: 13:26:56
Benoetigte Zeit: 521.4165s
Start der Aufgabe nach System Start: 7323.026s
---------------------------------------------------------------------
Heatmap Reloads: 0
Reload Button Zeitpunkte:
---------------------------------------------------------------------
Kamera zurueck zaehler: 0
Camera Back Button Zeitpunkte:
---------------------------------------------------------------------
Winkel aenderungs Zeitpunkte: 
TimeSinceStartUP: 7390.225s | TimeSinceTaskStart: 67.19824s | Winkel: 3°
TimeSinceStartUP: 7409.168s | TimeSinceTaskStart: 86.14209s | Winkel: 14°
TimeSinceStartUP: 7409.281s | TimeSinceTaskStart: 86.25439s | Winkel: 20°
TimeSinceStartUP: 7409.394s | TimeSinceTaskStart: 86.36719s | Winkel: 22°
TimeSinceStartUP: 7409.592s | TimeSinceTaskStart: 86.56543s | Winkel: 23°
TimeSinceStartUP: 7409.704s | TimeSinceTaskStart: 86.67725s | Winkel: 24°
TimeSinceStartUP: 7409.818s | TimeSinceTaskStart: 86.7915s | Winkel: 25°
TimeSinceStartUP: 7409.992s | TimeSinceTaskStart: 86.96582s | Winkel: 26°
TimeSinceStartUP: 7410.159s | TimeSinceTaskStart: 87.13232s | Winkel: 35°
TimeSinceStartUP: 7410.271s | TimeSinceTaskStart: 87.24463s | Winkel: 36°
TimeSinceStartUP: 7410.385s | TimeSinceTaskStart: 87.35889s | Winkel: 44°
TimeSinceStartUP: 7410.5s | TimeSinceTaskStart: 87.47314s | Winkel: 54°
TimeSinceStartUP: 7410.612s | TimeSinceTaskStart: 87.58594s | Winkel: 57°
TimeSinceStartUP: 7410.723s | TimeSinceTaskStart: 87.69678s | Winkel: 58°
TimeSinceStartUP: 7410.858s | TimeSinceTaskStart: 87.83154s | Winkel: 59°
TimeSinceStartUP: 7411.041s | TimeSinceTaskStart: 88.01465s | Winkel: 58°
TimeSinceStartUP: 7411.458s | TimeSinceTaskStart: 88.43164s | Winkel: 59°
TimeSinceStartUP: 7411.643s | TimeSinceTaskStart: 88.6167s | Winkel: 58°
TimeSinceStartUP: 7411.793s | TimeSinceTaskStart: 88.76709s | Winkel: 41°
TimeSinceStartUP: 7411.905s | TimeSinceTaskStart: 88.87891s | Winkel: 40°
TimeSinceStartUP: 7412.018s | TimeSinceTaskStart: 88.99121s | Winkel: 18°
TimeSinceStartUP: 7412.128s | TimeSinceTaskStart: 89.10205s | Winkel: 10°
TimeSinceStartUP: 7412.242s | TimeSinceTaskStart: 89.21533s | Winkel: 9°
TimeSinceStartUP: 7412.26s | TimeSinceTaskStart: 89.2334s | Winkel: 7°
TimeSinceStartUP: 7412.392s | TimeSinceTaskStart: 89.36523s | Winkel: 6°
TimeSinceStartUP: 7412.892s | TimeSinceTaskStart: 89.86523s | Winkel: 7°
TimeSinceStartUP: 7413.092s | TimeSinceTaskStart: 90.06543s | Winkel: 6°
TimeSinceStartUP: 7413.205s | TimeSinceTaskStart: 90.17822s | Winkel: 5°
TimeSinceStartUP: 7413.318s | TimeSinceTaskStart: 90.2915s | Winkel: 0°
TimeSinceStartUP: 7419.524s | TimeSinceTaskStart: 96.49805s | Winkel: 2°
TimeSinceStartUP: 7419.65s | TimeSinceTaskStart: 96.62354s | Winkel: 3°
TimeSinceStartUP: 7419.764s | TimeSinceTaskStart: 96.7373s | Winkel: 7°
TimeSinceStartUP: 7419.877s | TimeSinceTaskStart: 96.85059s | Winkel: 12°
TimeSinceStartUP: 7419.988s | TimeSinceTaskStart: 96.96191s | Winkel: 15°
TimeSinceStartUP: 7420.101s | TimeSinceTaskStart: 97.07471s | Winkel: 14°
TimeSinceStartUP: 7420.214s | TimeSinceTaskStart: 97.18799s | Winkel: 15°
TimeSinceStartUP: 7420.225s | TimeSinceTaskStart: 97.19824s | Winkel: 18°
TimeSinceStartUP: 7420.358s | TimeSinceTaskStart: 97.33203s | Winkel: 21°
TimeSinceStartUP: 7420.492s | TimeSinceTaskStart: 97.46533s | Winkel: 24°
TimeSinceStartUP: 7420.608s | TimeSinceTaskStart: 97.58154s | Winkel: 25°
TimeSinceStartUP: 7420.726s | TimeSinceTaskStart: 97.69971s | Winkel: 28°
TimeSinceStartUP: 7420.838s | TimeSinceTaskStart: 97.81152s | Winkel: 29°
TimeSinceStartUP: 7420.841s | TimeSinceTaskStart: 97.81494s | Winkel: 34°
TimeSinceStartUP: 7420.958s | TimeSinceTaskStart: 97.93115s | Winkel: 44°
TimeSinceStartUP: 7421.094s | TimeSinceTaskStart: 98.06738s | Winkel: 48°
TimeSinceStartUP: 7421.216s | TimeSinceTaskStart: 98.18994s | Winkel: 49°
TimeSinceStartUP: 7421.329s | TimeSinceTaskStart: 98.30273s | Winkel: 51°
TimeSinceStartUP: 7421.44s | TimeSinceTaskStart: 98.41406s | Winkel: 52°
TimeSinceStartUP: 7421.553s | TimeSinceTaskStart: 98.52637s | Winkel: 53°
TimeSinceStartUP: 7421.667s | TimeSinceTaskStart: 98.64014s | Winkel: 54°
TimeSinceStartUP: 7421.824s | TimeSinceTaskStart: 98.79785s | Winkel: 53°
TimeSinceStartUP: 7422.025s | TimeSinceTaskStart: 98.99854s | Winkel: 52°
TimeSinceStartUP: 7422.16s | TimeSinceTaskStart: 99.13379s | Winkel: 48°
TimeSinceStartUP: 7422.308s | TimeSinceTaskStart: 99.28174s | Winkel: 42°
TimeSinceStartUP: 7422.422s | TimeSinceTaskStart: 99.39551s | Winkel: 37°
TimeSinceStartUP: 7422.543s | TimeSinceTaskStart: 99.5166s | Winkel: 29°
TimeSinceStartUP: 7422.657s | TimeSinceTaskStart: 99.63037s | Winkel: 25°
TimeSinceStartUP: 7422.769s | TimeSinceTaskStart: 99.74219s | Winkel: 24°
TimeSinceStartUP: 7422.881s | TimeSinceTaskStart: 99.85449s | Winkel: 23°
TimeSinceStartUP: 7423.058s | TimeSinceTaskStart: 100.0313s | Winkel: 22°
TimeSinceStartUP: 7423.192s | TimeSinceTaskStart: 100.1655s | Winkel: 21°
TimeSinceStartUP: 7423.412s | TimeSinceTaskStart: 100.3857s | Winkel: 20°
TimeSinceStartUP: 7423.558s | TimeSinceTaskStart: 100.5317s | Winkel: 19°
TimeSinceStartUP: 7423.671s | TimeSinceTaskStart: 100.645s | Winkel: 18°
TimeSinceStartUP: 7423.691s | TimeSinceTaskStart: 100.665s | Winkel: 16°
TimeSinceStartUP: 7424.059s | TimeSinceTaskStart: 101.0322s | Winkel: 15°
TimeSinceStartUP: 7487.325s | TimeSinceTaskStart: 164.2983s | Winkel: 3°
TimeSinceStartUP: 7487.439s | TimeSinceTaskStart: 164.4126s | Winkel: 4°
TimeSinceStartUP: 7487.554s | TimeSinceTaskStart: 164.5278s | Winkel: 9°
TimeSinceStartUP: 7487.667s | TimeSinceTaskStart: 164.6411s | Winkel: 10°
TimeSinceStartUP: 7487.675s | TimeSinceTaskStart: 164.6484s | Winkel: 12°
TimeSinceStartUP: 7487.81s | TimeSinceTaskStart: 164.7837s | Winkel: 13°
TimeSinceStartUP: 7488.375s | TimeSinceTaskStart: 165.3486s | Winkel: 14°
TimeSinceStartUP: 7488.508s | TimeSinceTaskStart: 165.4819s | Winkel: 15°
TimeSinceStartUP: 7488.524s | TimeSinceTaskStart: 165.498s | Winkel: 16°
TimeSinceStartUP: 7488.658s | TimeSinceTaskStart: 165.6318s | Winkel: 17°
TimeSinceStartUP: 7488.724s | TimeSinceTaskStart: 165.6978s | Winkel: 18°
TimeSinceStartUP: 7488.859s | TimeSinceTaskStart: 165.8325s | Winkel: 19°
TimeSinceStartUP: 7488.891s | TimeSinceTaskStart: 165.8647s | Winkel: 20°
TimeSinceStartUP: 7489.025s | TimeSinceTaskStart: 165.9985s | Winkel: 21°
TimeSinceStartUP: 7489.041s | TimeSinceTaskStart: 166.0146s | Winkel: 22°
TimeSinceStartUP: 7489.175s | TimeSinceTaskStart: 166.1489s | Winkel: 23°
TimeSinceStartUP: 7489.309s | TimeSinceTaskStart: 166.2822s | Winkel: 24°
TimeSinceStartUP: 7489.421s | TimeSinceTaskStart: 166.395s | Winkel: 25°
TimeSinceStartUP: 7489.535s | TimeSinceTaskStart: 166.5088s | Winkel: 26°
TimeSinceStartUP: 7489.651s | TimeSinceTaskStart: 166.6245s | Winkel: 27°
TimeSinceStartUP: 7489.763s | TimeSinceTaskStart: 166.7368s | Winkel: 29°
TimeSinceStartUP: 7489.876s | TimeSinceTaskStart: 166.8496s | Winkel: 32°
TimeSinceStartUP: 7489.989s | TimeSinceTaskStart: 166.9629s | Winkel: 36°
TimeSinceStartUP: 7490.102s | TimeSinceTaskStart: 167.0757s | Winkel: 38°
TimeSinceStartUP: 7490.219s | TimeSinceTaskStart: 167.1924s | Winkel: 39°
TimeSinceStartUP: 7490.408s | TimeSinceTaskStart: 167.3813s | Winkel: 38°
TimeSinceStartUP: 7490.559s | TimeSinceTaskStart: 167.5322s | Winkel: 35°
TimeSinceStartUP: 7490.67s | TimeSinceTaskStart: 167.6436s | Winkel: 34°
TimeSinceStartUP: 7490.784s | TimeSinceTaskStart: 167.7573s | Winkel: 27°
TimeSinceStartUP: 7490.896s | TimeSinceTaskStart: 167.8701s | Winkel: 21°
TimeSinceStartUP: 7491.009s | TimeSinceTaskStart: 167.9829s | Winkel: 18°
TimeSinceStartUP: 7491.122s | TimeSinceTaskStart: 168.0957s | Winkel: 15°
TimeSinceStartUP: 7491.234s | TimeSinceTaskStart: 168.208s | Winkel: 14°
TimeSinceStartUP: 7491.508s | TimeSinceTaskStart: 168.4814s | Winkel: 13°
TimeSinceStartUP: 7491.642s | TimeSinceTaskStart: 168.6152s | Winkel: 11°
TimeSinceStartUP: 7491.775s | TimeSinceTaskStart: 168.749s | Winkel: 9°
TimeSinceStartUP: 7491.908s | TimeSinceTaskStart: 168.8818s | Winkel: 7°
TimeSinceStartUP: 7492.042s | TimeSinceTaskStart: 169.0156s | Winkel: 6°
TimeSinceStartUP: 7492.177s | TimeSinceTaskStart: 169.1509s | Winkel: 5°
TimeSinceStartUP: 7492.307s | TimeSinceTaskStart: 169.2808s | Winkel: 4°
TimeSinceStartUP: 7492.442s | TimeSinceTaskStart: 169.4155s | Winkel: 2°
TimeSinceStartUP: 7492.578s | TimeSinceTaskStart: 169.5518s | Winkel: 0°
TimeSinceStartUP: 7494.424s | TimeSinceTaskStart: 171.3979s | Winkel: 1°
TimeSinceStartUP: 7494.559s | TimeSinceTaskStart: 171.5322s | Winkel: 2°
TimeSinceStartUP: 7494.693s | TimeSinceTaskStart: 171.6665s | Winkel: 3°
TimeSinceStartUP: 7494.826s | TimeSinceTaskStart: 171.7993s | Winkel: 4°
TimeSinceStartUP: 7494.958s | TimeSinceTaskStart: 171.9316s | Winkel: 6°
TimeSinceStartUP: 7495.092s | TimeSinceTaskStart: 172.0654s | Winkel: 9°
TimeSinceStartUP: 7495.226s | TimeSinceTaskStart: 172.1992s | Winkel: 12°
TimeSinceStartUP: 7495.338s | TimeSinceTaskStart: 172.312s | Winkel: 13°
TimeSinceStartUP: 7495.449s | TimeSinceTaskStart: 172.4229s | Winkel: 17°
TimeSinceStartUP: 7495.562s | TimeSinceTaskStart: 172.5356s | Winkel: 21°
TimeSinceStartUP: 7495.677s | TimeSinceTaskStart: 172.6504s | Winkel: 25°
TimeSinceStartUP: 7495.791s | TimeSinceTaskStart: 172.7642s | Winkel: 28°
TimeSinceStartUP: 7495.904s | TimeSinceTaskStart: 172.8779s | Winkel: 32°
TimeSinceStartUP: 7496.018s | TimeSinceTaskStart: 172.9912s | Winkel: 34°
TimeSinceStartUP: 7496.129s | TimeSinceTaskStart: 173.103s | Winkel: 40°
TimeSinceStartUP: 7496.243s | TimeSinceTaskStart: 173.2163s | Winkel: 50°
TimeSinceStartUP: 7496.354s | TimeSinceTaskStart: 173.3281s | Winkel: 56°
TimeSinceStartUP: 7496.468s | TimeSinceTaskStart: 173.4414s | Winkel: 62°
TimeSinceStartUP: 7496.582s | TimeSinceTaskStart: 173.5557s | Winkel: 65°
TimeSinceStartUP: 7496.695s | TimeSinceTaskStart: 173.6685s | Winkel: 67°
TimeSinceStartUP: 7496.807s | TimeSinceTaskStart: 173.7803s | Winkel: 68°
TimeSinceStartUP: 7496.92s | TimeSinceTaskStart: 173.8936s | Winkel: 69°
TimeSinceStartUP: 7497.059s | TimeSinceTaskStart: 174.0322s | Winkel: 71°
TimeSinceStartUP: 7497.191s | TimeSinceTaskStart: 174.165s | Winkel: 72°
TimeSinceStartUP: 7498.608s | TimeSinceTaskStart: 175.5815s | Winkel: 71°
TimeSinceStartUP: 7498.808s | TimeSinceTaskStart: 175.7813s | Winkel: 70°
TimeSinceStartUP: 7498.958s | TimeSinceTaskStart: 175.9316s | Winkel: 69°
TimeSinceStartUP: 7499.074s | TimeSinceTaskStart: 176.0479s | Winkel: 68°
TimeSinceStartUP: 7499.758s | TimeSinceTaskStart: 176.7319s | Winkel: 69°
TimeSinceStartUP: 7499.892s | TimeSinceTaskStart: 176.8652s | Winkel: 72°
TimeSinceStartUP: 7500.025s | TimeSinceTaskStart: 176.999s | Winkel: 73°
TimeSinceStartUP: 7500.291s | TimeSinceTaskStart: 177.2646s | Winkel: 72°
TimeSinceStartUP: 7501.258s | TimeSinceTaskStart: 178.2314s | Winkel: 80°
TimeSinceStartUP: 7501.575s | TimeSinceTaskStart: 178.5488s | Winkel: 79°
TimeSinceStartUP: 7501.758s | TimeSinceTaskStart: 178.7314s | Winkel: 78°
TimeSinceStartUP: 7502.191s | TimeSinceTaskStart: 179.1646s | Winkel: 77°
TimeSinceStartUP: 7502.327s | TimeSinceTaskStart: 179.3008s | Winkel: 76°
TimeSinceStartUP: 7502.541s | TimeSinceTaskStart: 179.5146s | Winkel: 75°
TimeSinceStartUP: 7502.675s | TimeSinceTaskStart: 179.6484s | Winkel: 74°
TimeSinceStartUP: 7502.809s | TimeSinceTaskStart: 179.7822s | Winkel: 71°
TimeSinceStartUP: 7502.942s | TimeSinceTaskStart: 179.9155s | Winkel: 69°
TimeSinceStartUP: 7560.941s | TimeSinceTaskStart: 237.915s | Winkel: 82°
TimeSinceStartUP: 7561.076s | TimeSinceTaskStart: 238.0493s | Winkel: 81°
TimeSinceStartUP: 7561.332s | TimeSinceTaskStart: 238.3052s | Winkel: 84°
TimeSinceStartUP: 7561.444s | TimeSinceTaskStart: 238.4175s | Winkel: 85°
TimeSinceStartUP: 7561.639s | TimeSinceTaskStart: 238.6123s | Winkel: 86°
TimeSinceStartUP: 7561.75s | TimeSinceTaskStart: 238.7241s | Winkel: 88°
TimeSinceStartUP: 7561.863s | TimeSinceTaskStart: 238.8369s | Winkel: 89°
TimeSinceStartUP: 7562.036s | TimeSinceTaskStart: 239.0093s | Winkel: 90°
TimeSinceStartUP: 7562.692s | TimeSinceTaskStart: 239.666s | Winkel: 89°
TimeSinceStartUP: 7562.911s | TimeSinceTaskStart: 239.8843s | Winkel: 85°
TimeSinceStartUP: 7563.042s | TimeSinceTaskStart: 240.0156s | Winkel: 83°
TimeSinceStartUP: 7563.155s | TimeSinceTaskStart: 240.1284s | Winkel: 82°
TimeSinceStartUP: 7563.269s | TimeSinceTaskStart: 240.2427s | Winkel: 81°
TimeSinceStartUP: 7563.382s | TimeSinceTaskStart: 240.356s | Winkel: 79°
TimeSinceStartUP: 7563.51s | TimeSinceTaskStart: 240.4834s | Winkel: 78°
TimeSinceStartUP: 7563.659s | TimeSinceTaskStart: 240.6323s | Winkel: 77°
TimeSinceStartUP: 7563.792s | TimeSinceTaskStart: 240.7656s | Winkel: 75°
TimeSinceStartUP: 7563.925s | TimeSinceTaskStart: 240.8989s | Winkel: 74°
TimeSinceStartUP: 7564.441s | TimeSinceTaskStart: 241.415s | Winkel: 81°
TimeSinceStartUP: 7564.575s | TimeSinceTaskStart: 241.5483s | Winkel: 80°
TimeSinceStartUP: 7564.687s | TimeSinceTaskStart: 241.6606s | Winkel: 79°
TimeSinceStartUP: 7564.798s | TimeSinceTaskStart: 241.772s | Winkel: 77°
TimeSinceStartUP: 7564.911s | TimeSinceTaskStart: 241.8848s | Winkel: 76°
TimeSinceStartUP: 7565.023s | TimeSinceTaskStart: 241.9971s | Winkel: 75°
TimeSinceStartUP: 7565.135s | TimeSinceTaskStart: 242.1084s | Winkel: 74°
TimeSinceStartUP: 7565.248s | TimeSinceTaskStart: 242.2217s | Winkel: 73°
TimeSinceStartUP: 7565.387s | TimeSinceTaskStart: 242.3604s | Winkel: 72°
TimeSinceStartUP: 7565.5s | TimeSinceTaskStart: 242.4741s | Winkel: 70°
TimeSinceStartUP: 7565.613s | TimeSinceTaskStart: 242.5869s | Winkel: 69°
TimeSinceStartUP: 7565.725s | TimeSinceTaskStart: 242.6982s | Winkel: 67°
TimeSinceStartUP: 7565.837s | TimeSinceTaskStart: 242.8105s | Winkel: 64°
TimeSinceStartUP: 7565.95s | TimeSinceTaskStart: 242.9238s | Winkel: 62°
TimeSinceStartUP: 7566.062s | TimeSinceTaskStart: 243.0356s | Winkel: 61°
TimeSinceStartUP: 7566.12s | TimeSinceTaskStart: 243.0938s | Winkel: 60°
TimeSinceStartUP: 7566.279s | TimeSinceTaskStart: 243.2524s | Winkel: 59°
TimeSinceStartUP: 7566.499s | TimeSinceTaskStart: 243.4727s | Winkel: 58°
TimeSinceStartUP: 7566.612s | TimeSinceTaskStart: 243.5854s | Winkel: 52°
TimeSinceStartUP: 7566.725s | TimeSinceTaskStart: 243.6987s | Winkel: 51°
TimeSinceStartUP: 7566.838s | TimeSinceTaskStart: 243.8115s | Winkel: 46°
TimeSinceStartUP: 7566.949s | TimeSinceTaskStart: 243.9229s | Winkel: 42°
TimeSinceStartUP: 7567.063s | TimeSinceTaskStart: 244.0361s | Winkel: 39°
TimeSinceStartUP: 7567.175s | TimeSinceTaskStart: 244.1489s | Winkel: 34°
TimeSinceStartUP: 7567.287s | TimeSinceTaskStart: 244.2603s | Winkel: 30°
TimeSinceStartUP: 7567.399s | TimeSinceTaskStart: 244.373s | Winkel: 28°
TimeSinceStartUP: 7567.513s | TimeSinceTaskStart: 244.4863s | Winkel: 27°
TimeSinceStartUP: 7567.625s | TimeSinceTaskStart: 244.5981s | Winkel: 26°
TimeSinceStartUP: 7567.737s | TimeSinceTaskStart: 244.7109s | Winkel: 24°
TimeSinceStartUP: 7567.85s | TimeSinceTaskStart: 244.8237s | Winkel: 23°
TimeSinceStartUP: 7568.043s | TimeSinceTaskStart: 245.0166s | Winkel: 22°
TimeSinceStartUP: 7568.17s | TimeSinceTaskStart: 245.144s | Winkel: 23°
TimeSinceStartUP: 7568.283s | TimeSinceTaskStart: 245.2568s | Winkel: 28°
TimeSinceStartUP: 7568.396s | TimeSinceTaskStart: 245.3696s | Winkel: 42°
TimeSinceStartUP: 7568.507s | TimeSinceTaskStart: 245.481s | Winkel: 54°
TimeSinceStartUP: 7568.621s | TimeSinceTaskStart: 245.5942s | Winkel: 57°
TimeSinceStartUP: 7568.734s | TimeSinceTaskStart: 245.7075s | Winkel: 59°
TimeSinceStartUP: 7568.845s | TimeSinceTaskStart: 245.8188s | Winkel: 62°
TimeSinceStartUP: 7568.958s | TimeSinceTaskStart: 245.9312s | Winkel: 63°
TimeSinceStartUP: 7569.166s | TimeSinceTaskStart: 246.1396s | Winkel: 64°
TimeSinceStartUP: 7569.442s | TimeSinceTaskStart: 246.4155s | Winkel: 65°
TimeSinceStartUP: 7569.592s | TimeSinceTaskStart: 246.5659s | Winkel: 66°
TimeSinceStartUP: 7569.692s | TimeSinceTaskStart: 246.6655s | Winkel: 67°
TimeSinceStartUP: 7569.825s | TimeSinceTaskStart: 246.7988s | Winkel: 66°
TimeSinceStartUP: 7571.175s | TimeSinceTaskStart: 248.1484s | Winkel: 67°
TimeSinceStartUP: 7571.287s | TimeSinceTaskStart: 248.2603s | Winkel: 68°
TimeSinceStartUP: 7571.414s | TimeSinceTaskStart: 248.3877s | Winkel: 71°
TimeSinceStartUP: 7571.534s | TimeSinceTaskStart: 248.5078s | Winkel: 74°
TimeSinceStartUP: 7571.729s | TimeSinceTaskStart: 248.7021s | Winkel: 77°
TimeSinceStartUP: 7571.842s | TimeSinceTaskStart: 248.8154s | Winkel: 78°
TimeSinceStartUP: 7572.042s | TimeSinceTaskStart: 249.0151s | Winkel: 77°
TimeSinceStartUP: 7572.508s | TimeSinceTaskStart: 249.4814s | Winkel: 75°
TimeSinceStartUP: 7572.642s | TimeSinceTaskStart: 249.6157s | Winkel: 72°
TimeSinceStartUP: 7572.859s | TimeSinceTaskStart: 249.8325s | Winkel: 63°
TimeSinceStartUP: 7572.97s | TimeSinceTaskStart: 249.9438s | Winkel: 62°
TimeSinceStartUP: 7573.558s | TimeSinceTaskStart: 250.5317s | Winkel: 70°
TimeSinceStartUP: 7573.692s | TimeSinceTaskStart: 250.6655s | Winkel: 68°
TimeSinceStartUP: 7573.804s | TimeSinceTaskStart: 250.7773s | Winkel: 67°
TimeSinceStartUP: 7573.915s | TimeSinceTaskStart: 250.8887s | Winkel: 63°
TimeSinceStartUP: 7677.191s | TimeSinceTaskStart: 354.165s | Winkel: 73°
TimeSinceStartUP: 7677.325s | TimeSinceTaskStart: 354.2988s | Winkel: 70°
TimeSinceStartUP: 7677.452s | TimeSinceTaskStart: 354.4258s | Winkel: 69°
TimeSinceStartUP: 7677.568s | TimeSinceTaskStart: 354.5415s | Winkel: 67°
TimeSinceStartUP: 7677.68s | TimeSinceTaskStart: 354.6538s | Winkel: 65°
TimeSinceStartUP: 7677.792s | TimeSinceTaskStart: 354.7661s | Winkel: 64°
TimeSinceStartUP: 7677.905s | TimeSinceTaskStart: 354.8784s | Winkel: 63°
TimeSinceStartUP: 7678.026s | TimeSinceTaskStart: 355s | Winkel: 61°
TimeSinceStartUP: 7678.158s | TimeSinceTaskStart: 355.1318s | Winkel: 60°
TimeSinceStartUP: 7678.271s | TimeSinceTaskStart: 355.2441s | Winkel: 59°
TimeSinceStartUP: 7678.383s | TimeSinceTaskStart: 355.3564s | Winkel: 58°
TimeSinceStartUP: 7678.508s | TimeSinceTaskStart: 355.4819s | Winkel: 57°
TimeSinceStartUP: 7678.643s | TimeSinceTaskStart: 355.6162s | Winkel: 55°
TimeSinceStartUP: 7678.755s | TimeSinceTaskStart: 355.7285s | Winkel: 54°
TimeSinceStartUP: 7678.872s | TimeSinceTaskStart: 355.8457s | Winkel: 53°
