Aufgaben Daten
=====================================================================
Aufgabe: Aufgabe 1
System start time:  15:13:26
System start date:  18-05-2026
Datum: 18-05-2026
Uhrzeit Aufgaben Abschlus: 15:20:36
Benoetigte Zeit: 412.3751s
Start der Aufgabe nach System Start: 892.2275s
---------------------------------------------------------------------
Heatmap Reloads: 8
Reload Button Zeitpunkte:
Reload Button Press Number0: Triggerd(TimeSinceStartUP): 908.1627s | TimeSinceTaskStart: 15.93524s
Reload Button Press Number1: Triggerd(TimeSinceStartUP): 910.0998s | TimeSinceTaskStart: 17.87231s
Reload Button Press Number2: Triggerd(TimeSinceStartUP): 914.532s | TimeSinceTaskStart: 22.3045s
Reload Button Press Number3: Triggerd(TimeSinceStartUP): 916.4722s | TimeSinceTaskStart: 24.24475s
Reload Button Press Number4: Triggerd(TimeSinceStartUP): 918.4853s | TimeSinceTaskStart: 26.25781s
Reload Button Press Number5: Triggerd(TimeSinceStartUP): 1073.196s | TimeSinceTaskStart: 180.9688s
Reload Button Press Number6: Triggerd(TimeSinceStartUP): 1078.6s | TimeSinceTaskStart: 186.3723s
Reload Button Press Number7: Triggerd(TimeSinceStartUP): 1080.552s | TimeSinceTaskStart: 188.3244s
---------------------------------------------------------------------
Kamera zurueck zaehler: 2
Camera Back Button Zeitpunkte:
Back Button Press Number 0: Triggerd(TimeSinceStartUP): 899.1586s | TimeSinceTaskStart: 6.931091s
Back Button Press Number 1: Triggerd(TimeSinceStartUP): 921.6591s | TimeSinceTaskStart: 29.43158s
---------------------------------------------------------------------
Winkel aenderungs Zeitpunkte: 
TimeSinceStartUP: 892.2927s | TimeSinceTaskStart: 0.06518555s | Winkel: 25°
TimeSinceStartUP: 897.3758s | TimeSinceTaskStart: 5.148315s | Winkel: 24°
TimeSinceStartUP: 897.4091s | TimeSinceTaskStart: 5.181641s | Winkel: 25°
TimeSinceStartUP: 897.6419s | TimeSinceTaskStart: 5.414429s | Winkel: 24°
TimeSinceStartUP: 897.6592s | TimeSinceTaskStart: 5.431702s | Winkel: 25°
TimeSinceStartUP: 897.8258s | TimeSinceTaskStart: 5.598328s | Winkel: 24°
TimeSinceStartUP: 897.8591s | TimeSinceTaskStart: 5.631653s | Winkel: 25°
TimeSinceStartUP: 898.4453s | TimeSinceTaskStart: 6.217773s | Winkel: 24°
TimeSinceStartUP: 898.619s | TimeSinceTaskStart: 6.391541s | Winkel: 25°
TimeSinceStartUP: 898.8591s | TimeSinceTaskStart: 6.631653s | Winkel: 24°
TimeSinceStartUP: 898.8756s | TimeSinceTaskStart: 6.648132s | Winkel: 25°
TimeSinceStartUP: 899.1039s | TimeSinceTaskStart: 6.876404s | Winkel: 24°
TimeSinceStartUP: 899.1753s | TimeSinceTaskStart: 6.947815s | Winkel: 25°
TimeSinceStartUP: 899.2768s | TimeSinceTaskStart: 7.049316s | Winkel: 24°
TimeSinceStartUP: 899.3753s | TimeSinceTaskStart: 7.147827s | Winkel: 25°
TimeSinceStartUP: 899.4415s | TimeSinceTaskStart: 7.21405s | Winkel: 24°
TimeSinceStartUP: 899.5917s | TimeSinceTaskStart: 7.364197s | Winkel: 25°
TimeSinceStartUP: 899.8419s | TimeSinceTaskStart: 7.614441s | Winkel: 24°
TimeSinceStartUP: 899.8757s | TimeSinceTaskStart: 7.648254s | Winkel: 25°
TimeSinceStartUP: 900.1042s | TimeSinceTaskStart: 7.87677s | Winkel: 24°
TimeSinceStartUP: 900.1834s | TimeSinceTaskStart: 7.955933s | Winkel: 25°
TimeSinceStartUP: 901.1263s | TimeSinceTaskStart: 8.898865s | Winkel: 24°
TimeSinceStartUP: 901.2048s | TimeSinceTaskStart: 8.977295s | Winkel: 25°
TimeSinceStartUP: 901.5165s | TimeSinceTaskStart: 9.289001s | Winkel: 24°
TimeSinceStartUP: 901.5951s | TimeSinceTaskStart: 9.367615s | Winkel: 25°
TimeSinceStartUP: 902.0641s | TimeSinceTaskStart: 9.83667s | Winkel: 24°
TimeSinceStartUP: 902.2203s | TimeSinceTaskStart: 9.992798s | Winkel: 25°
TimeSinceStartUP: 902.3779s | TimeSinceTaskStart: 10.15045s | Winkel: 24°
TimeSinceStartUP: 902.4567s | TimeSinceTaskStart: 10.22925s | Winkel: 25°
TimeSinceStartUP: 902.5081s | TimeSinceTaskStart: 10.28058s | Winkel: 24°
TimeSinceStartUP: 902.5414s | TimeSinceTaskStart: 10.31396s | Winkel: 25°
TimeSinceStartUP: 903.4418s | TimeSinceTaskStart: 11.21436s | Winkel: 24°
TimeSinceStartUP: 903.4917s | TimeSinceTaskStart: 11.26422s | Winkel: 25°
TimeSinceStartUP: 904.3541s | TimeSinceTaskStart: 12.12665s | Winkel: 24°
TimeSinceStartUP: 904.4418s | TimeSinceTaskStart: 12.21436s | Winkel: 25°
TimeSinceStartUP: 904.8591s | TimeSinceTaskStart: 12.63165s | Winkel: 24°
TimeSinceStartUP: 904.8922s | TimeSinceTaskStart: 12.66467s | Winkel: 25°
TimeSinceStartUP: 905.2034s | TimeSinceTaskStart: 12.97589s | Winkel: 24°
TimeSinceStartUP: 905.7554s | TimeSinceTaskStart: 13.52789s | Winkel: 25°
TimeSinceStartUP: 910.1043s | TimeSinceTaskStart: 17.87683s | Winkel: 24°
TimeSinceStartUP: 910.2687s | TimeSinceTaskStart: 18.04126s | Winkel: 25°
TimeSinceStartUP: 910.8243s | TimeSinceTaskStart: 18.5968s | Winkel: 24°
TimeSinceStartUP: 910.9039s | TimeSinceTaskStart: 18.67645s | Winkel: 25°
TimeSinceStartUP: 911.3813s | TimeSinceTaskStart: 19.15387s | Winkel: 24°
TimeSinceStartUP: 911.4628s | TimeSinceTaskStart: 19.23529s | Winkel: 25°
TimeSinceStartUP: 912.4967s | TimeSinceTaskStart: 20.26923s | Winkel: 24°
TimeSinceStartUP: 912.5768s | TimeSinceTaskStart: 20.3493s | Winkel: 25°
TimeSinceStartUP: 918.7589s | TimeSinceTaskStart: 26.53143s | Winkel: 24°
TimeSinceStartUP: 918.7923s | TimeSinceTaskStart: 26.56482s | Winkel: 25°
TimeSinceStartUP: 918.8416s | TimeSinceTaskStart: 26.61407s | Winkel: 24°
TimeSinceStartUP: 918.8591s | TimeSinceTaskStart: 26.63159s | Winkel: 25°
TimeSinceStartUP: 919.0257s | TimeSinceTaskStart: 26.79822s | Winkel: 24°
TimeSinceStartUP: 919.2922s | TimeSinceTaskStart: 27.06476s | Winkel: 25°
TimeSinceStartUP: 919.3887s | TimeSinceTaskStart: 27.16119s | Winkel: 24°
TimeSinceStartUP: 919.4888s | TimeSinceTaskStart: 27.26129s | Winkel: 25°
TimeSinceStartUP: 920.1419s | TimeSinceTaskStart: 27.91443s | Winkel: 24°
TimeSinceStartUP: 920.1757s | TimeSinceTaskStart: 27.94818s | Winkel: 25°
TimeSinceStartUP: 920.4252s | TimeSinceTaskStart: 28.19775s | Winkel: 24°
TimeSinceStartUP: 920.509s | TimeSinceTaskStart: 28.28149s | Winkel: 25°
TimeSinceStartUP: 920.6591s | TimeSinceTaskStart: 28.43158s | Winkel: 24°
TimeSinceStartUP: 920.6923s | TimeSinceTaskStart: 28.46478s | Winkel: 25°
TimeSinceStartUP: 920.7589s | TimeSinceTaskStart: 28.53137s | Winkel: 24°
TimeSinceStartUP: 920.7758s | TimeSinceTaskStart: 28.54828s | Winkel: 25°
TimeSinceStartUP: 921.2256s | TimeSinceTaskStart: 28.99817s | Winkel: 24°
TimeSinceStartUP: 921.2758s | TimeSinceTaskStart: 29.04828s | Winkel: 25°
TimeSinceStartUP: 921.8255s | TimeSinceTaskStart: 29.59802s | Winkel: 24°
TimeSinceStartUP: 921.8589s | TimeSinceTaskStart: 29.63141s | Winkel: 25°
TimeSinceStartUP: 922.3089s | TimeSinceTaskStart: 30.08142s | Winkel: 24°
TimeSinceStartUP: 922.4084s | TimeSinceTaskStart: 30.18097s | Winkel: 25°
TimeSinceStartUP: 922.5419s | TimeSinceTaskStart: 30.31439s | Winkel: 24°
TimeSinceStartUP: 922.5756s | TimeSinceTaskStart: 30.34814s | Winkel: 25°
TimeSinceStartUP: 922.7257s | TimeSinceTaskStart: 30.49823s | Winkel: 24°
TimeSinceStartUP: 922.759s | TimeSinceTaskStart: 30.53156s | Winkel: 25°
TimeSinceStartUP: 922.9764s | TimeSinceTaskStart: 30.7489s | Winkel: 24°
TimeSinceStartUP: 923.0592s | TimeSinceTaskStart: 30.83173s | Winkel: 25°
TimeSinceStartUP: 923.2257s | TimeSinceTaskStart: 30.99823s | Winkel: 24°
TimeSinceStartUP: 923.2755s | TimeSinceTaskStart: 31.04797s | Winkel: 25°
TimeSinceStartUP: 923.3916s | TimeSinceTaskStart: 31.16412s | Winkel: 24°
TimeSinceStartUP: 923.4588s | TimeSinceTaskStart: 31.23132s | Winkel: 25°
TimeSinceStartUP: 923.5421s | TimeSinceTaskStart: 31.31458s | Winkel: 24°
TimeSinceStartUP: 923.5922s | TimeSinceTaskStart: 31.36475s | Winkel: 25°
TimeSinceStartUP: 923.859s | TimeSinceTaskStart: 31.63153s | Winkel: 24°
TimeSinceStartUP: 923.9089s | TimeSinceTaskStart: 31.68146s | Winkel: 25°
TimeSinceStartUP: 923.992s | TimeSinceTaskStart: 31.76453s | Winkel: 24°
TimeSinceStartUP: 924.0256s | TimeSinceTaskStart: 31.79816s | Winkel: 25°
TimeSinceStartUP: 924.1589s | TimeSinceTaskStart: 31.93146s | Winkel: 24°
TimeSinceStartUP: 924.1757s | TimeSinceTaskStart: 31.94818s | Winkel: 25°
TimeSinceStartUP: 924.3916s | TimeSinceTaskStart: 32.16412s | Winkel: 24°
TimeSinceStartUP: 924.5089s | TimeSinceTaskStart: 32.28137s | Winkel: 25°
TimeSinceStartUP: 924.7091s | TimeSinceTaskStart: 32.48163s | Winkel: 24°
TimeSinceStartUP: 924.809s | TimeSinceTaskStart: 32.58148s | Winkel: 25°
TimeSinceStartUP: 927.4728s | TimeSinceTaskStart: 35.24536s | Winkel: 24°
TimeSinceStartUP: 927.6423s | TimeSinceTaskStart: 35.41486s | Winkel: 25°
TimeSinceStartUP: 928.4421s | TimeSinceTaskStart: 36.21466s | Winkel: 24°
TimeSinceStartUP: 928.5683s | TimeSinceTaskStart: 36.34082s | Winkel: 25°
TimeSinceStartUP: 928.8289s | TimeSinceTaskStart: 36.60138s | Winkel: 24°
TimeSinceStartUP: 929.0225s | TimeSinceTaskStart: 36.79504s | Winkel: 25°
TimeSinceStartUP: 929.2518s | TimeSinceTaskStart: 37.02435s | Winkel: 24°
TimeSinceStartUP: 929.3631s | TimeSinceTaskStart: 37.13562s | Winkel: 25°
TimeSinceStartUP: 930.0415s | TimeSinceTaskStart: 37.81403s | Winkel: 24°
TimeSinceStartUP: 930.1529s | TimeSinceTaskStart: 37.92542s | Winkel: 25°
TimeSinceStartUP: 931.9753s | TimeSinceTaskStart: 39.74786s | Winkel: 24°
TimeSinceStartUP: 932.0882s | TimeSinceTaskStart: 39.86072s | Winkel: 25°
TimeSinceStartUP: 933.976s | TimeSinceTaskStart: 41.74854s | Winkel: 24°
TimeSinceStartUP: 934.0255s | TimeSinceTaskStart: 41.79803s | Winkel: 25°
TimeSinceStartUP: 954.6592s | TimeSinceTaskStart: 62.43176s | Winkel: 26°
TimeSinceStartUP: 955.3257s | TimeSinceTaskStart: 63.09827s | Winkel: 27°
TimeSinceStartUP: 955.8419s | TimeSinceTaskStart: 63.61444s | Winkel: 28°
TimeSinceStartUP: 956.2258s | TimeSinceTaskStart: 63.99835s | Winkel: 29°
TimeSinceStartUP: 957.1089s | TimeSinceTaskStart: 64.88147s | Winkel: 30°
TimeSinceStartUP: 957.7759s | TimeSinceTaskStart: 65.54846s | Winkel: 31°
TimeSinceStartUP: 957.8423s | TimeSinceTaskStart: 65.61481s | Winkel: 30°
TimeSinceStartUP: 957.8926s | TimeSinceTaskStart: 65.6651s | Winkel: 31°
TimeSinceStartUP: 957.9423s | TimeSinceTaskStart: 65.71478s | Winkel: 30°
TimeSinceStartUP: 957.9758s | TimeSinceTaskStart: 65.74829s | Winkel: 31°
TimeSinceStartUP: 958.2131s | TimeSinceTaskStart: 65.9856s | Winkel: 30°
TimeSinceStartUP: 958.2751s | TimeSinceTaskStart: 66.04761s | Winkel: 31°
TimeSinceStartUP: 958.3759s | TimeSinceTaskStart: 66.14838s | Winkel: 30°
TimeSinceStartUP: 958.4589s | TimeSinceTaskStart: 66.23138s | Winkel: 31°
TimeSinceStartUP: 958.542s | TimeSinceTaskStart: 66.31451s | Winkel: 30°
TimeSinceStartUP: 958.5757s | TimeSinceTaskStart: 66.34821s | Winkel: 31°
TimeSinceStartUP: 959.9089s | TimeSinceTaskStart: 67.6814s | Winkel: 30°
TimeSinceStartUP: 959.9255s | TimeSinceTaskStart: 67.698s | Winkel: 31°
TimeSinceStartUP: 959.9921s | TimeSinceTaskStart: 67.76465s | Winkel: 30°
TimeSinceStartUP: 960.009s | TimeSinceTaskStart: 67.78156s | Winkel: 31°
TimeSinceStartUP: 960.759s | TimeSinceTaskStart: 68.53156s | Winkel: 30°
TimeSinceStartUP: 960.9387s | TimeSinceTaskStart: 68.71118s | Winkel: 31°
TimeSinceStartUP: 961.0085s | TimeSinceTaskStart: 68.78101s | Winkel: 30°
TimeSinceStartUP: 961.0595s | TimeSinceTaskStart: 68.83203s | Winkel: 31°
TimeSinceStartUP: 964.9758s | TimeSinceTaskStart: 72.74835s | Winkel: 33°
TimeSinceStartUP: 965.1051s | TimeSinceTaskStart: 72.87762s | Winkel: 38°
TimeSinceStartUP: 965.2189s | TimeSinceTaskStart: 72.99139s | Winkel: 40°
TimeSinceStartUP: 965.346s | TimeSinceTaskStart: 73.11853s | Winkel: 51°
TimeSinceStartUP: 965.4593s | TimeSinceTaskStart: 73.23181s | Winkel: 58°
TimeSinceStartUP: 965.5687s | TimeSinceTaskStart: 73.34119s | Winkel: 59°
TimeSinceStartUP: 965.8583s | TimeSinceTaskStart: 73.6308s | Winkel: 60°
TimeSinceStartUP: 965.9722s | TimeSinceTaskStart: 73.74475s | Winkel: 59°
TimeSinceStartUP: 966.642s | TimeSinceTaskStart: 74.41449s | Winkel: 60°
TimeSinceStartUP: 966.8315s | TimeSinceTaskStart: 74.604s | Winkel: 59°
TimeSinceStartUP: 966.9422s | TimeSinceTaskStart: 74.71472s | Winkel: 58°
TimeSinceStartUP: 967.0532s | TimeSinceTaskStart: 74.82574s | Winkel: 45°
TimeSinceStartUP: 967.1623s | TimeSinceTaskStart: 74.93481s | Winkel: 36°
TimeSinceStartUP: 967.356s | TimeSinceTaskStart: 75.12854s | Winkel: 27°
TimeSinceStartUP: 967.4672s | TimeSinceTaskStart: 75.23975s | Winkel: 19°
TimeSinceStartUP: 967.9254s | TimeSinceTaskStart: 75.69794s | Winkel: 9°
TimeSinceStartUP: 968.4014s | TimeSinceTaskStart: 76.17395s | Winkel: 0°
TimeSinceStartUP: 972.1923s | TimeSinceTaskStart: 79.96478s | Winkel: 1°
TimeSinceStartUP: 972.842s | TimeSinceTaskStart: 80.6145s | Winkel: 8°
TimeSinceStartUP: 972.9518s | TimeSinceTaskStart: 80.7243s | Winkel: 12°
TimeSinceStartUP: 973.0621s | TimeSinceTaskStart: 80.83466s | Winkel: 21°
TimeSinceStartUP: 973.172s | TimeSinceTaskStart: 80.94452s | Winkel: 7°
TimeSinceStartUP: 975.3095s | TimeSinceTaskStart: 83.08203s | Winkel: 0°
TimeSinceStartUP: 987.3926s | TimeSinceTaskStart: 95.1651s | Winkel: 36°
TimeSinceStartUP: 987.8812s | TimeSinceTaskStart: 95.65375s | Winkel: 41°
TimeSinceStartUP: 987.9918s | TimeSinceTaskStart: 95.76428s | Winkel: 49°
TimeSinceStartUP: 988.1424s | TimeSinceTaskStart: 95.91492s | Winkel: 50°
TimeSinceStartUP: 988.1592s | TimeSinceTaskStart: 95.93176s | Winkel: 51°
TimeSinceStartUP: 988.2706s | TimeSinceTaskStart: 96.04315s | Winkel: 52°
TimeSinceStartUP: 988.382s | TimeSinceTaskStart: 96.15454s | Winkel: 55°
TimeSinceStartUP: 988.5251s | TimeSinceTaskStart: 96.29767s | Winkel: 56°
TimeSinceStartUP: 988.6365s | TimeSinceTaskStart: 96.40906s | Winkel: 57°
TimeSinceStartUP: 988.6591s | TimeSinceTaskStart: 96.43164s | Winkel: 58°
TimeSinceStartUP: 988.8759s | TimeSinceTaskStart: 96.64844s | Winkel: 59°
TimeSinceStartUP: 989.0049s | TimeSinceTaskStart: 96.7774s | Winkel: 61°
TimeSinceStartUP: 989.1162s | TimeSinceTaskStart: 96.88873s | Winkel: 60°
TimeSinceStartUP: 989.2251s | TimeSinceTaskStart: 96.99762s | Winkel: 51°
TimeSinceStartUP: 989.3353s | TimeSinceTaskStart: 97.10779s | Winkel: 43°
TimeSinceStartUP: 989.4457s | TimeSinceTaskStart: 97.2182s | Winkel: 37°
TimeSinceStartUP: 989.5557s | TimeSinceTaskStart: 97.32819s | Winkel: 19°
TimeSinceStartUP: 989.6658s | TimeSinceTaskStart: 97.43835s | Winkel: 15°
TimeSinceStartUP: 989.7753s | TimeSinceTaskStart: 97.54779s | Winkel: 7°
TimeSinceStartUP: 989.8834s | TimeSinceTaskStart: 97.65594s | Winkel: 5°
TimeSinceStartUP: 989.9924s | TimeSinceTaskStart: 97.76489s | Winkel: 0°
TimeSinceStartUP: 995.5586s | TimeSinceTaskStart: 103.3311s | Winkel: 3°
TimeSinceStartUP: 995.6791s | TimeSinceTaskStart: 103.4516s | Winkel: 14°
TimeSinceStartUP: 995.7893s | TimeSinceTaskStart: 103.5618s | Winkel: 15°
TimeSinceStartUP: 995.8414s | TimeSinceTaskStart: 103.614s | Winkel: 16°
TimeSinceStartUP: 996.2592s | TimeSinceTaskStart: 104.0317s | Winkel: 17°
TimeSinceStartUP: 996.4748s | TimeSinceTaskStart: 104.2473s | Winkel: 37°
TimeSinceStartUP: 996.585s | TimeSinceTaskStart: 104.3575s | Winkel: 40°
TimeSinceStartUP: 996.6957s | TimeSinceTaskStart: 104.4683s | Winkel: 45°
TimeSinceStartUP: 996.8059s | TimeSinceTaskStart: 104.5784s | Winkel: 48°
TimeSinceStartUP: 996.9166s | TimeSinceTaskStart: 104.6891s | Winkel: 49°
TimeSinceStartUP: 997.059s | TimeSinceTaskStart: 104.8315s | Winkel: 50°
TimeSinceStartUP: 997.2463s | TimeSinceTaskStart: 105.0188s | Winkel: 56°
TimeSinceStartUP: 997.3601s | TimeSinceTaskStart: 105.1326s | Winkel: 58°
TimeSinceStartUP: 997.8091s | TimeSinceTaskStart: 105.5817s | Winkel: 56°
TimeSinceStartUP: 997.938s | TimeSinceTaskStart: 105.7105s | Winkel: 40°
TimeSinceStartUP: 998.0483s | TimeSinceTaskStart: 105.8208s | Winkel: 25°
TimeSinceStartUP: 998.1591s | TimeSinceTaskStart: 105.9316s | Winkel: 19°
TimeSinceStartUP: 998.2682s | TimeSinceTaskStart: 106.0407s | Winkel: 17°
TimeSinceStartUP: 998.3789s | TimeSinceTaskStart: 106.1514s | Winkel: 16°
TimeSinceStartUP: 999.2253s | TimeSinceTaskStart: 106.9979s | Winkel: 17°
TimeSinceStartUP: 999.4252s | TimeSinceTaskStart: 107.1978s | Winkel: 16°
TimeSinceStartUP: 999.4589s | TimeSinceTaskStart: 107.2314s | Winkel: 14°
TimeSinceStartUP: 999.5848s | TimeSinceTaskStart: 107.3574s | Winkel: 0°
TimeSinceStartUP: 1002.026s | TimeSinceTaskStart: 109.7982s | Winkel: 3°
TimeSinceStartUP: 1002.153s | TimeSinceTaskStart: 109.9251s | Winkel: 18°
TimeSinceStartUP: 1002.262s | TimeSinceTaskStart: 110.0348s | Winkel: 32°
TimeSinceStartUP: 1002.373s | TimeSinceTaskStart: 110.1451s | Winkel: 34°
TimeSinceStartUP: 1006.125s | TimeSinceTaskStart: 113.8976s | Winkel: 33°
TimeSinceStartUP: 1006.236s | TimeSinceTaskStart: 114.0081s | Winkel: 27°
TimeSinceStartUP: 1006.345s | TimeSinceTaskStart: 114.1172s | Winkel: 23°
TimeSinceStartUP: 1006.455s | TimeSinceTaskStart: 114.2276s | Winkel: 21°
TimeSinceStartUP: 1006.565s | TimeSinceTaskStart: 114.3378s | Winkel: 19°
TimeSinceStartUP: 1007.126s | TimeSinceTaskStart: 114.8984s | Winkel: 17°
TimeSinceStartUP: 1007.256s | TimeSinceTaskStart: 115.0288s | Winkel: 10°
TimeSinceStartUP: 1007.367s | TimeSinceTaskStart: 115.1392s | Winkel: 9°
TimeSinceStartUP: 1007.609s | TimeSinceTaskStart: 115.3817s | Winkel: 8°
TimeSinceStartUP: 1007.736s | TimeSinceTaskStart: 115.5085s | Winkel: 7°
TimeSinceStartUP: 1007.762s | TimeSinceTaskStart: 115.5341s | Winkel: 6°
TimeSinceStartUP: 1007.876s | TimeSinceTaskStart: 115.6485s | Winkel: 3°
TimeSinceStartUP: 1007.985s | TimeSinceTaskStart: 115.758s | Winkel: 2°
TimeSinceStartUP: 1008.098s | TimeSinceTaskStart: 115.8702s | Winkel: 1°
TimeSinceStartUP: 1008.207s | TimeSinceTaskStart: 115.9793s | Winkel: 2°
TimeSinceStartUP: 1008.318s | TimeSinceTaskStart: 116.0908s | Winkel: 1°
TimeSinceStartUP: 1008.428s | TimeSinceTaskStart: 116.2004s | Winkel: 0°
TimeSinceStartUP: 1020.476s | TimeSinceTaskStart: 128.2482s | Winkel: 3°
TimeSinceStartUP: 1020.602s | TimeSinceTaskStart: 128.3749s | Winkel: 13°
TimeSinceStartUP: 1020.713s | TimeSinceTaskStart: 128.4852s | Winkel: 12°
TimeSinceStartUP: 1020.844s | TimeSinceTaskStart: 128.616s | Winkel: 11°
TimeSinceStartUP: 1021.149s | TimeSinceTaskStart: 128.9218s | Winkel: 10°
TimeSinceStartUP: 1021.326s | TimeSinceTaskStart: 129.0986s | Winkel: 9°
TimeSinceStartUP: 1021.459s | TimeSinceTaskStart: 129.2318s | Winkel: 8°
TimeSinceStartUP: 1021.589s | TimeSinceTaskStart: 129.3613s | Winkel: 0°
TimeSinceStartUP: 1034.659s | TimeSinceTaskStart: 142.4315s | Winkel: 2°
TimeSinceStartUP: 1034.785s | TimeSinceTaskStart: 142.5576s | Winkel: 14°
TimeSinceStartUP: 1034.897s | TimeSinceTaskStart: 142.6693s | Winkel: 17°
TimeSinceStartUP: 1035.006s | TimeSinceTaskStart: 142.7781s | Winkel: 18°
TimeSinceStartUP: 1035.116s | TimeSinceTaskStart: 142.8882s | Winkel: 19°
TimeSinceStartUP: 1035.159s | TimeSinceTaskStart: 142.9316s | Winkel: 21°
TimeSinceStartUP: 1035.29s | TimeSinceTaskStart: 143.0621s | Winkel: 31°
TimeSinceStartUP: 1035.399s | TimeSinceTaskStart: 143.1717s | Winkel: 35°
TimeSinceStartUP: 1035.591s | TimeSinceTaskStart: 143.3638s | Winkel: 36°
TimeSinceStartUP: 1035.702s | TimeSinceTaskStart: 143.4745s | Winkel: 39°
TimeSinceStartUP: 1035.812s | TimeSinceTaskStart: 143.5843s | Winkel: 46°
TimeSinceStartUP: 1035.922s | TimeSinceTaskStart: 143.6943s | Winkel: 48°
TimeSinceStartUP: 1036.109s | TimeSinceTaskStart: 143.882s | Winkel: 49°
TimeSinceStartUP: 1036.3s | TimeSinceTaskStart: 144.0728s | Winkel: 52°
TimeSinceStartUP: 1036.489s | TimeSinceTaskStart: 144.2614s | Winkel: 53°
TimeSinceStartUP: 1036.959s | TimeSinceTaskStart: 144.7315s | Winkel: 52°
TimeSinceStartUP: 1037.087s | TimeSinceTaskStart: 144.8593s | Winkel: 36°
TimeSinceStartUP: 1037.196s | TimeSinceTaskStart: 144.9686s | Winkel: 24°
TimeSinceStartUP: 1037.306s | TimeSinceTaskStart: 145.0789s | Winkel: 5°
TimeSinceStartUP: 1037.415s | TimeSinceTaskStart: 145.1876s | Winkel: 2°
TimeSinceStartUP: 1037.527s | TimeSinceTaskStart: 145.2996s | Winkel: 0°
TimeSinceStartUP: 1056.99s | TimeSinceTaskStart: 164.7626s | Winkel: 1°
TimeSinceStartUP: 1057.1s | TimeSinceTaskStart: 164.8725s | Winkel: 7°
TimeSinceStartUP: 1057.212s | TimeSinceTaskStart: 164.9844s | Winkel: 10°
TimeSinceStartUP: 1057.322s | TimeSinceTaskStart: 165.0942s | Winkel: 12°
TimeSinceStartUP: 1057.433s | TimeSinceTaskStart: 165.2059s | Winkel: 17°
